user_id,preference_id,weight
2114,capacity,5
2115,speed,3
2115,clean,1
2115,calm,4
2115,comfortable,4
2115,service,3
2115,capacity,5
2116,speed,2
2116,clean,2
2116,calm,4
2116,comfortable,0
2116,service,1
2116,capacity,5
2117,speed,1
2117,clean,4
2117,calm,0
2117,comfortable,4
2117,service,1
2117,capacity,1
2118,speed,1
2118,clean,4
2118,calm,3
2118,comfortable,3
2118,service,4
2118,capacity,2
2119,speed,0
2119,clean,1
2119,calm,3
2119,comfortable,3
2119,service,4
2119,capacity,3
2120,speed,0
2120,clean,2
2120,calm,2
2120,comfortable,4
2120,service,4
2120,capacity,4
2121,speed,4
2121,clean,2
2121,calm,5
2121,comfortable,5
2121,service,3
2121,capacity,4
2122,speed,1
2122,clean,0
2122,calm,5
2122,comfortable,1
2122,service,4
2122,capacity,3
2123,speed,5
2123,clean,0
2123,calm,0
2123,comfortable,4
2123,service,5
2123,capacity,1
2124,speed,3
2124,clean,4
2124,calm,4
2124,comfortable,2
2124,service,3
2124,capacity,1
2125,speed,4
2125,clean,3
2125,calm,5
2125,comfortable,5
2125,service,5
2125,capacity,2
2126,speed,3
2126,clean,5
2126,calm,1
2126,comfortable,1
2126,service,0
2126,capacity,2
2127,speed,2
2127,clean,0
2127,calm,2
2127,comfortable,4
2127,service,4
2127,capacity,1
2128,speed,3
2128,clean,5
2128,calm,4
2128,comfortable,4
2128,service,3
2128,capacity,0
2129,speed,3
2129,clean,3
2129,calm,4
2129,comfortable,2
2129,service,1
2129,capacity,2
2130,speed,1
2130,clean,0
2130,calm,4
2130,comfortable,2
2130,service,1
2130,capacity,5
2131,speed,1
2131,clean,0
2131,calm,2
2131,comfortable,2
2131,service,3
2131,capacity,2
2132,speed,5
2132,clean,3
2132,calm,4
2132,comfortable,0
2132,service,4
2132,capacity,3
2133,speed,2
2133,clean,2
2133,calm,5
2133,comfortable,1
2133,service,3
2133,capacity,3
2134,speed,3
2134,clean,3
2134,calm,4
2134,comfortable,0
2134,service,3
2134,capacity,4
2135,speed,5
2135,clean,2
2135,calm,1
2135,comfortable,2
2135,service,1
2135,capacity,1
2136,speed,5
2136,clean,4
2136,calm,0
2136,comfortable,3
2136,service,4
2136,capacity,0
2137,speed,2
2137,clean,2
2137,calm,2
2137,comfortable,2
2137,service,3
2137,capacity,0
2138,speed,5
2138,clean,3
2138,calm,3
2138,comfortable,0
2138,service,4
2138,capacity,3
2139,speed,3
2139,clean,3
2139,calm,0
2139,comfortable,5
2139,service,5
2139,capacity,3
2140,speed,5
2140,clean,1
2140,calm,1
2140,comfortable,5
2140,service,4
2140,capacity,0
2141,speed,3
2141,clean,2
2141,calm,5
2141,comfortable,1
2141,service,1
2141,capacity,3
2142,speed,1
2142,clean,5
2142,calm,4
2142,comfortable,0
2142,service,2
2142,capacity,3
2143,speed,1
2143,clean,5
2143,calm,1
2143,comfortable,1
2143,service,0
2143,capacity,4
2144,speed,0
2144,clean,5
2144,calm,3
2144,comfortable,4
2144,service,0
2144,capacity,4
2145,speed,1
2145,clean,1
2145,calm,4
2145,comfortable,5
2145,service,5
2145,capacity,5
2146,speed,0
2146,clean,0
2146,calm,5
2146,comfortable,5
2146,service,3
2146,capacity,3
2147,speed,2
2147,clean,2
2147,calm,0
2147,comfortable,2
2147,service,4
2147,capacity,4
2148,speed,5
2148,clean,1
2148,calm,3
2148,comfortable,3
2148,service,1
2148,capacity,1
2149,speed,4
2149,clean,4
2149,calm,1
2149,comfortable,3
2149,service,2
2149,capacity,1
2150,speed,3
2150,clean,1
2150,calm,5
2150,comfortable,1
2150,service,1
2150,capacity,4
2151,speed,2
2151,clean,4
2151,calm,2
2151,comfortable,0
2151,service,0
2151,capacity,5
2152,speed,2
2152,clean,1
2152,calm,4
2152,comfortable,3
2152,service,5
2152,capacity,3
2153,speed,5
2153,clean,3
2153,calm,1
2153,comfortable,4
2153,service,5
2153,capacity,3
2154,speed,3
2154,clean,4
2154,calm,5
2154,comfortable,4
2154,service,1
2154,capacity,2
2155,speed,3
2155,clean,0
2155,calm,2
2155,comfortable,4
2155,service,3
2155,capacity,4
2156,speed,3
2156,clean,5
2156,calm,2
2156,comfortable,1
2156,service,1
2156,capacity,1
2157,speed,5
2157,clean,4
2157,calm,5
2157,comfortable,4
2157,service,0
2157,capacity,1
2158,speed,4
2158,clean,2
2158,calm,1
2158,comfortable,4
2158,service,3
2158,capacity,1
2159,speed,3
2159,clean,2
2159,calm,5
2159,comfortable,4
2159,service,5
2159,capacity,2
2160,speed,1
2160,clean,3
2160,calm,0
2160,comfortable,4
2160,service,1
2160,capacity,3
2161,speed,3
2161,clean,3
2161,calm,1
2161,comfortable,3
2161,service,3
2161,capacity,1
2162,speed,5
2162,clean,0
2162,calm,5
2162,comfortable,1
2162,service,5
2162,capacity,5
2163,speed,4
2163,clean,0
2163,calm,5
2163,comfortable,5
2163,service,5
2163,capacity,3
2164,speed,2
2164,clean,5
2164,calm,3
2164,comfortable,2
2164,service,1
2164,capacity,3
2165,speed,4
2165,clean,2
2165,calm,2
2165,comfortable,2
2165,service,0
2165,capacity,3
2166,speed,0
2166,clean,3
2166,calm,3
2166,comfortable,2
2166,service,3
2166,capacity,5
2167,speed,4
2167,clean,2
2167,calm,3
2167,comfortable,3
2167,service,1
2167,capacity,0
2168,speed,0
2168,clean,0
2168,calm,3
2168,comfortable,0
2168,service,2
2168,capacity,0
2169,speed,4
2169,clean,0
2169,calm,0
2169,comfortable,4
2169,service,0
2169,capacity,3
2170,speed,3
2170,clean,5
2170,calm,0
2170,comfortable,5
2170,service,4
2170,capacity,2
2171,speed,0
2171,clean,5
2171,calm,1
2171,comfortable,0
2171,service,3
2171,capacity,0
2172,speed,0
2172,clean,0
2172,calm,2
2172,comfortable,2
2172,service,0
2172,capacity,0
2173,speed,5
2173,clean,0
2173,calm,5
2173,comfortable,0
2173,service,0
2173,capacity,3
2174,speed,2
2174,clean,3
2174,calm,0
2174,comfortable,2
2174,service,1
2174,capacity,1
2175,speed,5
2175,clean,2
2175,calm,1
2175,comfortable,3
2175,service,5
2175,capacity,1
2176,speed,5
2176,clean,4
2176,calm,2
2176,comfortable,4
2176,service,5
2176,capacity,2
2177,speed,4
2177,clean,1
2177,calm,1
2177,comfortable,4
2177,service,0
2177,capacity,3
2178,speed,1
2178,clean,3
2178,calm,0
2178,comfortable,2
2178,service,1
2178,capacity,4
2179,speed,5
2179,clean,1
2179,calm,0
2179,comfortable,3
2179,service,3
2179,capacity,2
2180,speed,0
2180,clean,2
2180,calm,1
2180,comfortable,1
2180,service,5
2180,capacity,4
2181,speed,2
2181,clean,4
2181,calm,3
2181,comfortable,5
2181,service,4
2181,capacity,3
2182,speed,5
2182,clean,0
2182,calm,0
2182,comfortable,0
2182,service,2
2182,capacity,3
2183,speed,3
2183,clean,4
2183,calm,5
2183,comfortable,4
2183,service,3
2183,capacity,5
2184,speed,0
2184,clean,5
2184,calm,1
2184,comfortable,1
2184,service,5
2184,capacity,5
2185,speed,5
2185,clean,2
2185,calm,3
2185,comfortable,5
2185,service,3
2185,capacity,0
2186,speed,0
2186,clean,2
2186,calm,4
2186,comfortable,3
2186,service,4
2186,capacity,5
2187,speed,2
2187,clean,4
2187,calm,1
2187,comfortable,0
2187,service,1
2187,capacity,0
2188,speed,5
2188,clean,2
2188,calm,5
2188,comfortable,0
2188,service,3
2188,capacity,4
2189,speed,3
2189,clean,5
2189,calm,1
2189,comfortable,0
2189,service,3
2189,capacity,1
2190,speed,4
2190,clean,1
2190,calm,4
2190,comfortable,5
2190,service,1
2190,capacity,0
2191,speed,5
2191,clean,5
2191,calm,3
2191,comfortable,3
2191,service,4
2191,capacity,3
2192,speed,4
2192,clean,2
2192,calm,2
2192,comfortable,2
2192,service,1
2192,capacity,2
2193,speed,0
2193,clean,0
2193,calm,4
2193,comfortable,0
2193,service,4
2193,capacity,0
2194,speed,0
2194,clean,1
2194,calm,2
2194,comfortable,1
2194,service,1
2194,capacity,2
2195,speed,2
2195,clean,2
2195,calm,3
2195,comfortable,0
2195,service,0
2195,capacity,4
2196,speed,2
2196,clean,1
2196,calm,2
2196,comfortable,0
2196,service,0
2196,capacity,1
2197,speed,4
2197,clean,5
2197,calm,1
2197,comfortable,2
2197,service,5
2197,capacity,1
2198,speed,2
2198,clean,0
2198,calm,3
2198,comfortable,0
2198,service,5
2198,capacity,2
2199,speed,5
2199,clean,1
2199,calm,5
2199,comfortable,1
2199,service,0
2199,capacity,1
2200,speed,5
2200,clean,0
2200,calm,4
2200,comfortable,5
2200,service,5
2200,capacity,2
2201,speed,1
2201,clean,3
2201,calm,1
2201,comfortable,2
2201,service,0
2201,capacity,5
2202,speed,0
2202,clean,4
2202,calm,5
2202,comfortable,3
2202,service,1
2202,capacity,1
2203,speed,0
2203,clean,0
2203,calm,5
2203,comfortable,4
2203,service,4
2203,capacity,0
2204,speed,4
2204,clean,3
2204,calm,0
2204,comfortable,5
2204,service,4
2204,capacity,4
2205,speed,5
2205,clean,4
2205,calm,3
2205,comfortable,2
2205,service,4
2205,capacity,1
2206,speed,5
2206,clean,1
2206,calm,3
2206,comfortable,5
2206,service,1
2206,capacity,5
2207,speed,5
2207,clean,5
2207,calm,3
2207,comfortable,2
2207,service,3
2207,capacity,1
2208,speed,0
2208,clean,0
2208,calm,0
2208,comfortable,1
2208,service,1
2208,capacity,5
2209,speed,1
2209,clean,2
2209,calm,0
2209,comfortable,4
2209,service,0
2209,capacity,2
2210,speed,0
2210,clean,2
2210,calm,3
2210,comfortable,5
2210,service,2
2210,capacity,4
2211,speed,1
2211,clean,4
2211,calm,4
2211,comfortable,1
2211,service,3
2211,capacity,1
2212,speed,3
2212,clean,2
2212,calm,1
2212,comfortable,4
2212,service,1
2212,capacity,4
2213,speed,5
2213,clean,3
2213,calm,3
2213,comfortable,3
2213,service,0
2213,capacity,4
2214,speed,3
2214,clean,3
2214,calm,2
2214,comfortable,2
2214,service,0
2214,capacity,1
2215,speed,4
2215,clean,3
2215,calm,4
2215,comfortable,3
2215,service,4
2215,capacity,3
2216,speed,1
2216,clean,0
2216,calm,3
2216,comfortable,1
2216,service,0
2216,capacity,1
2217,speed,0
2217,clean,1
2217,calm,4
2217,comfortable,4
2217,service,5
2217,capacity,0
2218,speed,2
2218,clean,0
2218,calm,3
2218,comfortable,0
2218,service,0
2218,capacity,3
2219,speed,5
2219,clean,2
2219,calm,5
2219,comfortable,2
2219,service,4
2219,capacity,5
2220,speed,5
2220,clean,4
2220,calm,3
2220,comfortable,4
2220,service,2
2220,capacity,0
2221,speed,3
2221,clean,2
2221,calm,1
2221,comfortable,4
2221,service,1
2221,capacity,4
2222,speed,0
2222,clean,3
2222,calm,5
2222,comfortable,4
2222,service,1
2222,capacity,5
2223,speed,1
2223,clean,4
2223,calm,1
2223,comfortable,2
2223,service,2
2223,capacity,5
2224,speed,2
2224,clean,5
2224,calm,5
2224,comfortable,5
2224,service,5
2224,capacity,1
2225,speed,1
2225,clean,2
2225,calm,1
2225,comfortable,4
2225,service,4
2225,capacity,0
2226,speed,1
2226,clean,3
2226,calm,2
2226,comfortable,1
2226,service,1
2226,capacity,5
2227,speed,3
2227,clean,2
2227,calm,3
2227,comfortable,2
2227,service,2
2227,capacity,2
2228,speed,0
2228,clean,3
2228,calm,4
2228,comfortable,4
2228,service,3
2228,capacity,3
2229,speed,1
2229,clean,2
2229,calm,1
2229,comfortable,3
2229,service,4
2229,capacity,0
2230,speed,2
2230,clean,0
2230,calm,1
2230,comfortable,1
2230,service,0
2230,capacity,1
2231,speed,4
2231,clean,1
2231,calm,1
2231,comfortable,4
2231,service,2
2231,capacity,2
2232,speed,4
2232,clean,2
2232,calm,4
2232,comfortable,3
2232,service,5
2232,capacity,5
2233,speed,0
2233,clean,0
2233,calm,1
2233,comfortable,0
2233,service,0
2233,capacity,3
2234,speed,4
2234,clean,2
2234,calm,5
2234,comfortable,5
2234,service,5
2234,capacity,2
2235,speed,0
2235,clean,0
2235,calm,4
2235,comfortable,2
2235,service,3
2235,capacity,2
2236,speed,0
2236,clean,2
2236,calm,3
2236,comfortable,2
2236,service,4
2236,capacity,3
2237,speed,4
2237,clean,1
2237,calm,1
2237,comfortable,4
2237,service,3
2237,capacity,3
2238,speed,1
2238,clean,3
2238,calm,2
2238,comfortable,2
2238,service,1
2238,capacity,2
2239,speed,5
2239,clean,0
2239,calm,1
2239,comfortable,4
2239,service,5
2239,capacity,4
2240,speed,0
2240,clean,3
2240,calm,5
2240,comfortable,1
2240,service,2
2240,capacity,1
2241,speed,0
2241,clean,2
2241,calm,2
2241,comfortable,0
2241,service,3
2241,capacity,5
2242,speed,0
2242,clean,3
2242,calm,3
2242,comfortable,5
2242,service,0
2242,capacity,3
2243,speed,3
2243,clean,5
2243,calm,3
2243,comfortable,1
2243,service,4
2243,capacity,4
2244,speed,2
2244,clean,5
2244,calm,2
2244,comfortable,1
2244,service,2
2244,capacity,1
2245,speed,3
2245,clean,4
2245,calm,4
2245,comfortable,0
2245,service,4
2245,capacity,4
2246,speed,2
2246,clean,5
2246,calm,4
2246,comfortable,5
2246,service,0
2246,capacity,0
2247,speed,2
2247,clean,4
2247,calm,5
2247,comfortable,4
2247,service,4
2247,capacity,0
2248,speed,1
2248,clean,2
2248,calm,2
2248,comfortable,1
2248,service,0
2248,capacity,5
2249,speed,4
2249,clean,3
2249,calm,1
2249,comfortable,3
2249,service,3
2249,capacity,1
2250,speed,2
2250,clean,1
2250,calm,1
2250,comfortable,5
2250,service,4
2250,capacity,4
2251,speed,5
2251,clean,4
2251,calm,0
2251,comfortable,2
2251,service,3
2251,capacity,0
2252,speed,5
2252,clean,0
2252,calm,4
2252,comfortable,1
2252,service,4
2252,capacity,3
2253,speed,2
2253,clean,4
2253,calm,3
2253,comfortable,2
2253,service,2
2253,capacity,0
2254,speed,5
2254,clean,3
2254,calm,1
2254,comfortable,0
2254,service,4
2254,capacity,2
2255,speed,1
2255,clean,4
2255,calm,5
2255,comfortable,5
2255,service,5
2255,capacity,1
2256,speed,2
2256,clean,5
2256,calm,4
2256,comfortable,3
2256,service,2
2256,capacity,3
2257,speed,1
2257,clean,1
2257,calm,2
2257,comfortable,2
2257,service,0
2257,capacity,4
2258,speed,4
2258,clean,2
2258,calm,5
2258,comfortable,4
2258,service,5
2258,capacity,2
2259,speed,0
2259,clean,3
2259,calm,4
2259,comfortable,5
2259,service,5
2259,capacity,4
2260,speed,5
2260,clean,4
2260,calm,0
2260,comfortable,1
2260,service,5
2260,capacity,4
2261,speed,4
2261,clean,2
2261,calm,1
2261,comfortable,5
2261,service,2
2261,capacity,2
2262,speed,3
2262,clean,0
2262,calm,4
2262,comfortable,2
2262,service,3
2262,capacity,4
2263,speed,1
2263,clean,4
2263,calm,2
2263,comfortable,1
2263,service,0
2263,capacity,2
2264,speed,5
2264,clean,5
2264,calm,4
2264,comfortable,2
2264,service,0
2264,capacity,0
2265,speed,1
2265,clean,5
2265,calm,2
2265,comfortable,5
2265,service,3
2265,capacity,0
2266,speed,4
2266,clean,4
2266,calm,1
2266,comfortable,5
2266,service,0
2266,capacity,0
2267,speed,4
2267,clean,2
2267,calm,1
2267,comfortable,5
2267,service,2
2267,capacity,1
2268,speed,1
2268,clean,1
2268,calm,4
2268,comfortable,5
2268,service,2
2268,capacity,0
2269,speed,2
2269,clean,5
2269,calm,2
2269,comfortable,2
2269,service,4
2269,capacity,2
2270,speed,0
2270,clean,4
2270,calm,5
2270,comfortable,5
2270,service,4
2270,capacity,4
2271,speed,5
2271,clean,0
2271,calm,3
2271,comfortable,4
2271,service,2
2271,capacity,4
2272,speed,5
2272,clean,3
2272,calm,4
2272,comfortable,4
2272,service,5
2272,capacity,4
2273,speed,2
2273,clean,3
2273,calm,1
2273,comfortable,1
2273,service,5
2273,capacity,5
2274,speed,0
2274,clean,0
2274,calm,0
2274,comfortable,1
2274,service,2
2274,capacity,2
2275,speed,2
2275,clean,4
2275,calm,4
2275,comfortable,1
2275,service,2
2275,capacity,2
2276,speed,2
2276,clean,1
2276,calm,4
2276,comfortable,3
2276,service,1
2276,capacity,2
2277,speed,3
2277,clean,0
2277,calm,1
2277,comfortable,0
2277,service,5
2277,capacity,4
2278,speed,4
2278,clean,5
2278,calm,5
2278,comfortable,5
2278,service,1
2278,capacity,5
2279,speed,5
2279,clean,4
2279,calm,3
2279,comfortable,4
2279,service,2
2279,capacity,3
2280,speed,5
2280,clean,1
2280,calm,1
2280,comfortable,1
2280,service,4
2280,capacity,5
2281,speed,1
2281,clean,5
2281,calm,1
2281,comfortable,4
2281,service,5
2281,capacity,2
2282,speed,0
2282,clean,2
2282,calm,2
2282,comfortable,4
2282,service,2
2282,capacity,4
2283,speed,4
2283,clean,4
2283,calm,4
2283,comfortable,0
2283,service,2
2283,capacity,1
2284,speed,4
2284,clean,2
2284,calm,5
2284,comfortable,1
2284,service,2
2284,capacity,5
2285,speed,3
2285,clean,1
2285,calm,4
2285,comfortable,4
2285,service,5
2285,capacity,2
2286,speed,0
2286,clean,0
2286,calm,1
2286,comfortable,3
2286,service,2
2286,capacity,1
2287,speed,5
2287,clean,0
2287,calm,1
2287,comfortable,1
2287,service,3
2287,capacity,1
2288,speed,1
2288,clean,2
2288,calm,2
2288,comfortable,4
2288,service,0
2288,capacity,0
2289,speed,0
2289,clean,3
2289,calm,5
2289,comfortable,2
2289,service,4
2289,capacity,1
2290,speed,5
2290,clean,4
2290,calm,3
2290,comfortable,0
2290,service,2
2290,capacity,4
2291,speed,3
2291,clean,0
2291,calm,4
2291,comfortable,0
2291,service,5
2291,capacity,2
2292,speed,2
2292,clean,5
2292,calm,1
2292,comfortable,4
2292,service,4
2292,capacity,4
2293,speed,5
2293,clean,0
2293,calm,0
2293,comfortable,5
2293,service,3
2293,capacity,5
2294,speed,3
2294,clean,2
2294,calm,1
2294,comfortable,0
2294,service,1
2294,capacity,0
2295,speed,2
2295,clean,5
2295,calm,5
2295,comfortable,5
2295,service,1
2295,capacity,3
2296,speed,0
2296,clean,3
2296,calm,3
2296,comfortable,0
2296,service,0
2296,capacity,1
2297,speed,1
2297,clean,4
2297,calm,4
2297,comfortable,4
2297,service,4
2297,capacity,4
2298,speed,0
2298,clean,1
2298,calm,0
2298,comfortable,5
2298,service,0
2298,capacity,5
2299,speed,3
2299,clean,2
2299,calm,0
2299,comfortable,4
2299,service,5
2299,capacity,0
2300,speed,4
2300,clean,5
2300,calm,1
2300,comfortable,5
2300,service,5
2300,capacity,4
2301,speed,0
2301,clean,1
2301,calm,2
2301,comfortable,2
2301,service,5
2301,capacity,3
2302,speed,1
2302,clean,5
2302,calm,5
2302,comfortable,1
2302,service,4
2302,capacity,4
2303,speed,0
2303,clean,3
2303,calm,1
2303,comfortable,5
2303,service,0
2303,capacity,0
2304,speed,3
2304,clean,3
2304,calm,0
2304,comfortable,0
2304,service,1
2304,capacity,5
2305,speed,2
2305,clean,2
2305,calm,4
2305,comfortable,3
2305,service,5
2305,capacity,5
2306,speed,0
2306,clean,5
2306,calm,3
2306,comfortable,5
2306,service,0
2306,capacity,1
2307,speed,2
2307,clean,5
2307,calm,1
2307,comfortable,2
2307,service,1
2307,capacity,5
2308,speed,3
2308,clean,0
2308,calm,4
2308,comfortable,2
2308,service,5
2308,capacity,1
2309,speed,5
2309,clean,1
2309,calm,1
2309,comfortable,2
2309,service,4
2309,capacity,1
2310,speed,5
2310,clean,1
2310,calm,5
2310,comfortable,2
2310,service,2
2310,capacity,4
2311,speed,4
2311,clean,3
2311,calm,5
2311,comfortable,5
2311,service,5
2311,capacity,5
2312,speed,0
2312,clean,1
2312,calm,5
2312,comfortable,5
2312,service,2
2312,capacity,4
2313,speed,3
2313,clean,0
2313,calm,4
2313,comfortable,0
2313,service,4
2313,capacity,5
2314,speed,4
2314,clean,2
2314,calm,4
2314,comfortable,0
2314,service,0
2314,capacity,1
2315,speed,0
2315,clean,2
2315,calm,4
2315,comfortable,0
2315,service,1
2315,capacity,0
2316,speed,1
2316,clean,5
2316,calm,4
2316,comfortable,5
2316,service,5
2316,capacity,1
2317,speed,3
2317,clean,0
2317,calm,1
2317,comfortable,0
2317,service,1
2317,capacity,0
2318,speed,1
2318,clean,3
2318,calm,1
2318,comfortable,5
2318,service,2
2318,capacity,2
2319,speed,0
2319,clean,5
2319,calm,5
2319,comfortable,0
2319,service,1
2319,capacity,2
2320,speed,3
2320,clean,0
2320,calm,1
2320,comfortable,4
2320,service,0
2320,capacity,3
2321,speed,3
2321,clean,2
2321,calm,4
2321,comfortable,4
2321,service,1
2321,capacity,0
2322,speed,2
2322,clean,2
2322,calm,1
2322,comfortable,0
2322,service,1
2322,capacity,1
2323,speed,5
2323,clean,5
2323,calm,2
2323,comfortable,4
2323,service,1
2323,capacity,3
2324,speed,2
2324,clean,2
2324,calm,0
2324,comfortable,0
2324,service,4
2324,capacity,3
2325,speed,0
2325,clean,5
2325,calm,4
2325,comfortable,4
2325,service,1
2325,capacity,1
2326,speed,2
2326,clean,3
2326,calm,5
2326,comfortable,2
2326,service,5
2326,capacity,1
2327,speed,2
2327,clean,3
2327,calm,0
2327,comfortable,4
2327,service,4
2327,capacity,0
2328,speed,0
2328,clean,3
2328,calm,1
2328,comfortable,4
2328,service,4
2328,capacity,5
2329,speed,3
2329,clean,2
2329,calm,4
2329,comfortable,0
2329,service,3
2329,capacity,1
2330,speed,0
2330,clean,5
2330,calm,3
2330,comfortable,1
2330,service,5
2330,capacity,0
2331,speed,5
2331,clean,0
2331,calm,0
2331,comfortable,0
2331,service,1
2331,capacity,3
2332,speed,5
2332,clean,0
2332,calm,2
2332,comfortable,0
2332,service,0
2332,capacity,5
2333,speed,0
2333,clean,5
2333,calm,0
2333,comfortable,2
2333,service,4
2333,capacity,0
2334,speed,2
2334,clean,0
2334,calm,4
2334,comfortable,1
2334,service,2
2334,capacity,2
2335,speed,3
2335,clean,0
2335,calm,0
2335,comfortable,5
2335,service,0
2335,capacity,0
2336,speed,3
2336,clean,2
2336,calm,3
2336,comfortable,0
2336,service,4
2336,capacity,4
2337,speed,2
2337,clean,1
2337,calm,4
2337,comfortable,2
2337,service,3
2337,capacity,3
2338,speed,3
2338,clean,5
2338,calm,5
2338,comfortable,0
2338,service,4
2338,capacity,3
2339,speed,2
2339,clean,2
2339,calm,2
2339,comfortable,5
2339,service,4
2339,capacity,2
2340,speed,4
2340,clean,2
2340,calm,1
2340,comfortable,5
2340,service,4
2340,capacity,1
2341,speed,1
2341,clean,3
2341,calm,2
2341,comfortable,1
2341,service,1
2341,capacity,4
2342,speed,3
2342,clean,2
2342,calm,4
2342,comfortable,5
2342,service,1
2342,capacity,3
2343,speed,4
2343,clean,4
2343,calm,1
2343,comfortable,0
2343,service,0
2343,capacity,0
2344,speed,2
2344,clean,4
2344,calm,4
2344,comfortable,2
2344,service,2
2344,capacity,1
2345,speed,0
2345,clean,5
2345,calm,1
2345,comfortable,4
2345,service,3
2345,capacity,1
2346,speed,5
2346,clean,4
2346,calm,4
2346,comfortable,5
2346,service,0
2346,capacity,4
2347,speed,5
2347,clean,4
2347,calm,3
2347,comfortable,0
2347,service,2
2347,capacity,1
2348,speed,1
2348,clean,1
2348,calm,5
2348,comfortable,3
2348,service,1
2348,capacity,4
2349,speed,0
2349,clean,2
2349,calm,4
2349,comfortable,3
2349,service,5
2349,capacity,3
2350,speed,3
2350,clean,1
2350,calm,2
2350,comfortable,5
2350,service,1
2350,capacity,5
2351,speed,0
2351,clean,5
2351,calm,3
2351,comfortable,2
2351,service,0
2351,capacity,3
2352,speed,3
2352,clean,3
2352,calm,3
2352,comfortable,2
2352,service,2
2352,capacity,2
2353,speed,1
2353,clean,0
2353,calm,2
2353,comfortable,3
2353,service,5
2353,capacity,2
2354,speed,3
2354,clean,2
2354,calm,1
2354,comfortable,5
2354,service,3
2354,capacity,4
2355,speed,1
2355,clean,5
2355,calm,4
2355,comfortable,1
2355,service,5
2355,capacity,0
2356,speed,2
2356,clean,3
2356,calm,2
2356,comfortable,5
2356,service,3
2356,capacity,3
2357,speed,4
2357,clean,3
2357,calm,4
2357,comfortable,4
2357,service,2
2357,capacity,4
2358,speed,5
2358,clean,2
2358,calm,5
2358,comfortable,0
2358,service,2
2358,capacity,5
2359,speed,3
2359,clean,5
2359,calm,3
2359,comfortable,3
2359,service,3
2359,capacity,2
2360,speed,5
2360,clean,2
2360,calm,0
2360,comfortable,1
2360,service,0
2360,capacity,1
2361,speed,0
2361,clean,4
2361,calm,0
2361,comfortable,3
2361,service,1
2361,capacity,1
2362,speed,2
2362,clean,2
2362,calm,3
2362,comfortable,0
2362,service,3
2362,capacity,4
2363,speed,4
2363,clean,4
2363,calm,2
2363,comfortable,4
2363,service,1
2363,capacity,1
2364,speed,0
2364,clean,2
2364,calm,2
2364,comfortable,5
2364,service,2
2364,capacity,5
2365,speed,0
2365,clean,0
2365,calm,3
2365,comfortable,3
2365,service,5
2365,capacity,4
2366,speed,0
2366,clean,1
2366,calm,0
2366,comfortable,1
2366,service,3
2366,capacity,4
2367,speed,5
2367,clean,1
2367,calm,0
2367,comfortable,5
2367,service,4
2367,capacity,5
2368,speed,2
2368,clean,3
2368,calm,0
2368,comfortable,5
2368,service,5
2368,capacity,4
2369,speed,5
2369,clean,3
2369,calm,3
2369,comfortable,5
2369,service,0
2369,capacity,4
2370,speed,4
2370,clean,4
2370,calm,5
2370,comfortable,5
2370,service,3
2370,capacity,2
2371,speed,1
2371,clean,1
2371,calm,2
2371,comfortable,4
2371,service,0
2371,capacity,3
2372,speed,5
2372,clean,3
2372,calm,4
2372,comfortable,4
2372,service,0
2372,capacity,1
2373,speed,2
2373,clean,5
2373,calm,3
2373,comfortable,0
2373,service,2
2373,capacity,2
2374,speed,0
2374,clean,3
2374,calm,3
2374,comfortable,5
2374,service,4
2374,capacity,4
2375,speed,3
2375,clean,3
2375,calm,2
2375,comfortable,5
2375,service,2
2375,capacity,3
2376,speed,2
2376,clean,5
2376,calm,4
2376,comfortable,1
2376,service,1
2376,capacity,0
2377,speed,3
2377,clean,2
2377,calm,1
2377,comfortable,1
2377,service,2
2377,capacity,5
2378,speed,1
2378,clean,3
2378,calm,3
2378,comfortable,4
2378,service,3
2378,capacity,0
2379,speed,0
2379,clean,0
2379,calm,0
2379,comfortable,1
2379,service,2
2379,capacity,4
2380,speed,4
2380,clean,5
2380,calm,2
2380,comfortable,5
2380,service,1
2380,capacity,5
2381,speed,4
2381,clean,4
2381,calm,3
2381,comfortable,0
2381,service,0
2381,capacity,4
2382,speed,4
2382,clean,5
2382,calm,5
2382,comfortable,3
2382,service,3
2382,capacity,5
2383,speed,1
2383,clean,4
2383,calm,4
2383,comfortable,0
2383,service,3
2383,capacity,3
2384,speed,0
2384,clean,1
2384,calm,0
2384,comfortable,2
2384,service,3
2384,capacity,5
2385,speed,5
2385,clean,4
2385,calm,3
2385,comfortable,4
2385,service,0
2385,capacity,3
2386,speed,5
2386,clean,0
2386,calm,2
2386,comfortable,4
2386,service,4
2386,capacity,5
2387,speed,5
2387,clean,4
2387,calm,4
2387,comfortable,4
2387,service,0
2387,capacity,1
2388,speed,0
2388,clean,2
2388,calm,4
2388,comfortable,1
2388,service,3
2388,capacity,3
2389,speed,5
2389,clean,0
2389,calm,4
2389,comfortable,0
2389,service,1
2389,capacity,1
2390,speed,0
2390,clean,1
2390,calm,5
2390,comfortable,4
2390,service,4
2390,capacity,4
2391,speed,4
2391,clean,2
2391,calm,1
2391,comfortable,3
2391,service,4
2391,capacity,2
2392,speed,1
2392,clean,1
2392,calm,0
2392,comfortable,1
2392,service,1
2392,capacity,2
2393,speed,1
2393,clean,2
2393,calm,5
2393,comfortable,4
2393,service,4
2393,capacity,5
2394,speed,4
2394,clean,1
2394,calm,2
